i,simple/bagged,bias,variance,gen_error
3805,simple,0.4444,1.3333333333333335,1.7777777777777781
3806,simple,0.0,0.0,0.0
3807,simple,0.0,0.0,0.0
3808,simple,0.4444,1.3333333333333335,1.7777777777777781
3809,simple,1.7778,1.3333333333333335,3.111111111111111
3810,simple,1.7778,1.3333333333333335,3.111111111111111
3811,simple,0.4444,1.3333333333333335,1.7777777777777781
3812,simple,0.4444,1.3333333333333335,1.7777777777777781
3813,simple,0.4444,1.3333333333333335,1.7777777777777781
3814,simple,0.4444,1.3333333333333335,1.7777777777777781
3815,simple,0.0,0.0,0.0
3816,simple,0.4444,1.3333333333333335,1.7777777777777781
3817,simple,4.0,0.0,4.0
3818,simple,0.0,0.0,0.0
3819,simple,0.0,0.0,0.0
3820,simple,0.4444,1.3333333333333335,1.7777777777777781
3821,simple,0.4444,1.3333333333333335,1.7777777777777781
3822,simple,0.0,0.0,0.0
3823,simple,0.4444,1.3333333333333335,1.7777777777777781
3824,simple,4.0,0.0,4.0
3825,simple,0.4444,1.3333333333333335,1.7777777777777781
3826,simple,0.0,0.0,0.0
3827,simple,0.0,0.0,0.0
3828,simple,0.0,0.0,0.0
3829,simple,0.4444,1.3333333333333335,1.7777777777777781
3830,simple,0.0,0.0,0.0
3831,simple,0.0,0.0,0.0
3832,simple,0.4444,1.3333333333333335,1.7777777777777781
3833,simple,0.0,0.0,0.0
3834,simple,4.0,0.0,4.0
3835,simple,0.4444,1.3333333333333335,1.7777777777777781
3836,simple,0.4444,1.3333333333333335,1.7777777777777781
3837,simple,0.0,0.0,0.0
3838,simple,0.0,0.0,0.0
3839,simple,0.0,0.0,0.0
3840,simple,0.4444,1.3333333333333335,1.7777777777777781
3841,simple,0.0,0.0,0.0
3842,simple,0.4444,1.3333333333333335,1.7777777777777781
3843,simple,0.4444,1.3333333333333335,1.7777777777777781
3844,simple,0.4444,1.3333333333333335,1.7777777777777781
3845,simple,0.4444,1.3333333333333335,1.7777777777777781
3846,simple,0.0,0.0,0.0
3847,simple,0.4444,1.3333333333333335,1.7777777777777781
3848,simple,0.0,0.0,0.0
3849,simple,0.0,0.0,0.0
3850,simple,0.0,0.0,0.0
3851,simple,0.0,0.0,0.0
3852,simple,0.0,0.0,0.0
3853,simple,0.0,0.0,0.0
3854,simple,4.0,0.0,4.0
3855,simple,0.4444,1.3333333333333335,1.7777777777777781
3856,simple,0.4444,1.3333333333333335,1.7777777777777781
3857,simple,0.0,0.0,0.0
3858,simple,0.0,0.0,0.0
3859,simple,0.4444,1.3333333333333335,1.7777777777777781
3860,simple,0.0,0.0,0.0
3861,simple,0.0,0.0,0.0
3862,simple,0.0,0.0,0.0
3863,simple,0.4444,1.3333333333333335,1.7777777777777781
3864,simple,0.0,0.0,0.0
3865,simple,0.4444,1.3333333333333335,1.7777777777777781
3866,simple,0.4444,1.3333333333333335,1.7777777777777781
3867,simple,0.4444,1.3333333333333335,1.7777777777777781
3868,simple,0.0,0.0,0.0
3869,simple,1.7778,1.3333333333333335,3.111111111111111
3870,simple,0.0,0.0,0.0
3871,simple,0.0,0.0,0.0
3872,simple,1.7778,1.3333333333333335,3.111111111111111
3873,simple,0.0,0.0,0.0
3874,simple,1.7778,1.3333333333333335,3.111111111111111
3875,simple,0.4444,1.3333333333333335,1.7777777777777781
3876,simple,0.4444,1.3333333333333335,1.7777777777777781
3877,simple,0.0,0.0,0.0
3878,simple,0.4444,1.3333333333333335,1.7777777777777781
3879,simple,0.0,0.0,0.0
3880,simple,0.0,0.0,0.0
3881,simple,0.4444,1.3333333333333335,1.7777777777777781
3882,simple,0.4444,1.3333333333333335,1.7777777777777781
3883,simple,0.4444,1.3333333333333335,1.7777777777777781
3884,simple,0.4444,1.3333333333333335,1.7777777777777781
3885,simple,0.0,0.0,0.0
3886,simple,0.0,0.0,0.0
3887,simple,1.7778,1.3333333333333335,3.111111111111111
3888,simple,1.7778,1.3333333333333335,3.111111111111111
3889,simple,0.4444,1.3333333333333335,1.7777777777777781
3890,simple,0.0,0.0,0.0
3891,simple,0.4444,1.3333333333333335,1.7777777777777781
3892,simple,0.4444,1.3333333333333335,1.7777777777777781
3893,simple,1.7778,1.3333333333333335,3.111111111111111
3894,simple,0.4444,1.3333333333333335,1.7777777777777781
3895,simple,0.0,0.0,0.0
3896,simple,1.7778,1.3333333333333335,3.111111111111111
3897,simple,0.4444,1.3333333333333335,1.7777777777777781
3898,simple,0.0,0.0,0.0
3899,simple,0.4444,1.3333333333333335,1.7777777777777781
3900,simple,0.0,0.0,0.0
3901,simple,0.4444,1.3333333333333335,1.7777777777777781
3902,simple,0.0,0.0,0.0
3903,simple,0.0,0.0,0.0
3904,simple,0.0,0.0,0.0
3905,simple,0.0,0.0,0.0
3906,simple,0.0,0.0,0.0
3907,simple,0.4444,1.3333333333333335,1.7777777777777781
3908,simple,0.4444,1.3333333333333335,1.7777777777777781
3909,simple,0.0,0.0,0.0
3910,simple,1.7778,1.3333333333333335,3.111111111111111
3911,simple,0.0,0.0,0.0
3912,simple,0.4444,1.3333333333333335,1.7777777777777781
3913,simple,0.4444,1.3333333333333335,1.7777777777777781
3914,simple,4.0,0.0,4.0
3915,simple,0.0,0.0,0.0
3916,simple,0.0,0.0,0.0
3917,simple,0.0,0.0,0.0
3918,simple,0.0,0.0,0.0
3919,simple,0.4444,1.3333333333333335,1.7777777777777781
3920,simple,0.0,0.0,0.0
3921,simple,0.4444,1.3333333333333335,1.7777777777777781
3922,simple,0.0,0.0,0.0
3923,simple,0.0,0.0,0.0
3924,simple,1.7778,1.3333333333333335,3.111111111111111
3925,simple,1.7778,1.3333333333333335,3.111111111111111
3926,simple,1.7778,1.3333333333333335,3.111111111111111
3927,simple,1.7778,1.3333333333333335,3.111111111111111
3928,simple,0.4444,1.3333333333333335,1.7777777777777781
3929,simple,0.4444,1.3333333333333335,1.7777777777777781
3930,simple,0.4444,1.3333333333333335,1.7777777777777781
3931,simple,0.4444,1.3333333333333335,1.7777777777777781
3932,simple,0.4444,1.3333333333333335,1.7777777777777781
3933,simple,0.4444,1.3333333333333335,1.7777777777777781
3934,simple,0.0,0.0,0.0
3935,simple,1.7778,1.3333333333333335,3.111111111111111
3936,simple,0.4444,1.3333333333333335,1.7777777777777781
3937,simple,4.0,0.0,4.0
3938,simple,0.4444,1.3333333333333335,1.7777777777777781
3939,simple,0.0,0.0,0.0
3940,simple,0.0,0.0,0.0
3941,simple,0.4444,1.3333333333333335,1.7777777777777781
3942,simple,0.0,0.0,0.0
3943,simple,0.4444,1.3333333333333335,1.7777777777777781
3944,simple,0.0,0.0,0.0
3945,simple,0.4444,1.3333333333333335,1.7777777777777781
3946,simple,0.0,0.0,0.0
3947,simple,0.4444,1.3333333333333335,1.7777777777777781
3948,simple,0.4444,1.3333333333333335,1.7777777777777781
3949,simple,1.7778,1.3333333333333335,3.111111111111111
3950,simple,1.7778,1.3333333333333335,3.111111111111111
3951,simple,0.0,0.0,0.0
3952,simple,0.4444,1.3333333333333335,1.7777777777777781
3953,simple,0.0,0.0,0.0
3954,simple,0.4444,1.3333333333333335,1.7777777777777781
3955,simple,0.4444,1.3333333333333335,1.7777777777777781
3956,simple,0.0,0.0,0.0
3957,simple,0.4444,1.3333333333333335,1.7777777777777781
3958,simple,0.4444,1.3333333333333335,1.7777777777777781
3959,simple,0.4444,1.3333333333333335,1.7777777777777781
3960,simple,1.7778,1.3333333333333335,3.111111111111111
3961,simple,0.4444,1.3333333333333335,1.7777777777777781
3962,simple,0.4444,1.3333333333333335,1.7777777777777781
3963,simple,1.7778,1.3333333333333335,3.111111111111111
3964,simple,0.0,0.0,0.0
3965,simple,0.0,0.0,0.0
3966,simple,0.4444,1.3333333333333335,1.7777777777777781
3967,simple,0.4444,1.3333333333333335,1.7777777777777781
3968,simple,0.0,0.0,0.0
3969,simple,4.0,0.0,4.0
3970,simple,1.7778,1.3333333333333335,3.111111111111111
3971,simple,0.0,0.0,0.0
3972,simple,0.4444,1.3333333333333335,1.7777777777777781
3973,simple,1.7778,1.3333333333333335,3.111111111111111
3974,simple,0.0,0.0,0.0
3975,simple,0.4444,1.3333333333333335,1.7777777777777781
3976,simple,0.4444,1.3333333333333335,1.7777777777777781
3977,simple,0.4444,1.3333333333333335,1.7777777777777781
3978,simple,0.0,0.0,0.0
3979,simple,0.4444,1.3333333333333335,1.7777777777777781
3980,simple,0.0,0.0,0.0
3981,simple,0.0,0.0,0.0
3982,simple,0.0,0.0,0.0
3983,simple,0.4444,1.3333333333333335,1.7777777777777781
3984,simple,0.0,0.0,0.0
3985,simple,0.0,0.0,0.0
3986,simple,0.0,0.0,0.0
3987,simple,1.7778,1.3333333333333335,3.111111111111111
3988,simple,0.0,0.0,0.0
3989,simple,0.4444,1.3333333333333335,1.7777777777777781
3990,simple,0.0,0.0,0.0
3991,simple,1.7778,1.3333333333333335,3.111111111111111
3992,simple,0.4444,1.3333333333333335,1.7777777777777781
3993,simple,0.4444,1.3333333333333335,1.7777777777777781
3994,simple,0.0,0.0,0.0
3995,simple,0.4444,1.3333333333333335,1.7777777777777781
3996,simple,0.0,0.0,0.0
3997,simple,0.4444,1.3333333333333335,1.7777777777777781
3998,simple,0.0,0.0,0.0
3999,simple,0.0,0.0,0.0
4000,simple,4.0,0.0,4.0
4001,simple,0.4444,1.3333333333333335,1.7777777777777781
4002,simple,0.0,0.0,0.0
4003,simple,0.4444,1.3333333333333335,1.7777777777777781
4004,simple,0.0,0.0,0.0
4005,simple,0.4444,1.3333333333333335,1.7777777777777781
4006,simple,0.0,0.0,0.0
4007,simple,0.4444,1.3333333333333335,1.7777777777777781
4008,simple,0.4444,1.3333333333333335,1.7777777777777781
4009,simple,0.4444,1.3333333333333335,1.7777777777777781
4010,simple,0.0,0.0,0.0
4011,simple,0.0,0.0,0.0
4012,simple,0.0,0.0,0.0
4013,simple,0.4444,1.3333333333333335,1.7777777777777781
4014,simple,1.7778,1.3333333333333335,3.111111111111111
4015,simple,0.0,0.0,0.0
4016,simple,0.0,0.0,0.0
4017,simple,1.7778,1.3333333333333335,3.111111111111111
4018,simple,0.0,0.0,0.0
4019,simple,0.0,0.0,0.0
4020,simple,0.0,0.0,0.0
4021,simple,0.0,0.0,0.0
4022,simple,0.4444,1.3333333333333335,1.7777777777777781
4023,simple,0.0,0.0,0.0
4024,simple,1.7778,1.3333333333333335,3.111111111111111
4025,simple,0.0,0.0,0.0
4026,simple,0.4444,1.3333333333333335,1.7777777777777781
4027,simple,0.0,0.0,0.0
4028,simple,0.4444,1.3333333333333335,1.7777777777777781
4029,simple,0.4444,1.3333333333333335,1.7777777777777781
4030,simple,0.4444,1.3333333333333335,1.7777777777777781
4031,simple,0.4444,1.3333333333333335,1.7777777777777781
4032,simple,0.4444,1.3333333333333335,1.7777777777777781
4033,simple,0.4444,1.3333333333333335,1.7777777777777781
4034,simple,0.0,0.0,0.0
4035,simple,0.0,0.0,0.0
4036,simple,0.4444,1.3333333333333335,1.7777777777777781
4037,simple,0.0,0.0,0.0
4038,simple,0.0,0.0,0.0
4039,simple,0.4444,1.3333333333333335,1.7777777777777781
4040,simple,0.0,0.0,0.0
4041,simple,1.7778,1.3333333333333335,3.111111111111111
4042,simple,0.4444,1.3333333333333335,1.7777777777777781
4043,simple,1.7778,1.3333333333333335,3.111111111111111
4044,simple,1.7778,1.3333333333333335,3.111111111111111
4045,simple,1.7778,1.3333333333333335,3.111111111111111
4046,simple,0.0,0.0,0.0
4047,simple,0.4444,1.3333333333333335,1.7777777777777781
4048,simple,0.0,0.0,0.0
4049,simple,0.0,0.0,0.0
4050,simple,0.0,0.0,0.0
4051,simple,0.0,0.0,0.0
4052,simple,0.0,0.0,0.0
4053,simple,0.0,0.0,0.0
4054,simple,0.4444,1.3333333333333335,1.7777777777777781
4055,simple,0.0,0.0,0.0
4056,simple,0.4444,1.3333333333333335,1.7777777777777781
4057,simple,0.0,0.0,0.0
4058,simple,0.0,0.0,0.0
4059,simple,0.0,0.0,0.0
4060,simple,0.4444,1.3333333333333335,1.7777777777777781
4061,simple,1.7778,1.3333333333333335,3.111111111111111
4062,simple,0.0,0.0,0.0
4063,simple,0.0,0.0,0.0
4064,simple,1.7778,1.3333333333333335,3.111111111111111
4065,simple,1.7778,1.3333333333333335,3.111111111111111
4066,simple,0.4444,1.3333333333333335,1.7777777777777781
4067,simple,0.0,0.0,0.0
4068,simple,0.0,0.0,0.0
4069,simple,0.0,0.0,0.0
4070,simple,0.0,0.0,0.0
4071,simple,0.0,0.0,0.0
4072,simple,0.0,0.0,0.0
4073,simple,4.0,0.0,4.0
4074,simple,0.4444,1.3333333333333335,1.7777777777777781
4075,simple,0.4444,1.3333333333333335,1.7777777777777781
4076,simple,4.0,0.0,4.0
4077,simple,4.0,0.0,4.0
4078,simple,0.4444,1.3333333333333335,1.7777777777777781
4079,simple,0.4444,1.3333333333333335,1.7777777777777781
4080,simple,1.7778,1.3333333333333335,3.111111111111111
4081,simple,0.4444,1.3333333333333335,1.7777777777777781
4082,simple,0.4444,1.3333333333333335,1.7777777777777781
4083,simple,0.4444,1.3333333333333335,1.7777777777777781
4084,simple,0.0,0.0,0.0
4085,simple,0.4444,1.3333333333333335,1.7777777777777781
4086,simple,0.4444,1.3333333333333335,1.7777777777777781
4087,simple,4.0,0.0,4.0
4088,simple,0.0,0.0,0.0
4089,simple,0.0,0.0,0.0
4090,simple,0.4444,1.3333333333333335,1.7777777777777781
4091,simple,1.7778,1.3333333333333335,3.111111111111111
4092,simple,0.4444,1.3333333333333335,1.7777777777777781
4093,simple,1.7778,1.3333333333333335,3.111111111111111
4094,simple,0.0,0.0,0.0
4095,simple,0.4444,1.3333333333333335,1.7777777777777781
4096,simple,0.4444,1.3333333333333335,1.7777777777777781
4097,simple,0.0,0.0,0.0
4098,simple,0.0,0.0,0.0
4099,simple,0.4444,1.3333333333333335,1.7777777777777781
4100,simple,0.4444,1.3333333333333335,1.7777777777777781
4101,simple,0.0,0.0,0.0
4102,simple,4.0,0.0,4.0
4103,simple,1.7778,1.3333333333333335,3.111111111111111
4104,simple,0.0,0.0,0.0
4105,simple,0.0,0.0,0.0
4106,simple,0.0,0.0,0.0
4107,simple,0.0,0.0,0.0
4108,simple,0.0,0.0,0.0
4109,simple,0.4444,1.3333333333333335,1.7777777777777781
4110,simple,0.0,0.0,0.0
4111,simple,0.4444,1.3333333333333335,1.7777777777777781
4112,simple,0.0,0.0,0.0
4113,simple,0.4444,1.3333333333333335,1.7777777777777781
4114,simple,0.4444,1.3333333333333335,1.7777777777777781
4115,simple,1.7778,1.3333333333333335,3.111111111111111
4116,simple,0.0,0.0,0.0
4117,simple,0.0,0.0,0.0
4118,simple,1.7778,1.3333333333333335,3.111111111111111
4119,simple,1.7778,1.3333333333333335,3.111111111111111
4120,simple,0.4444,1.3333333333333335,1.7777777777777781
4121,simple,0.4444,1.3333333333333335,1.7777777777777781
4122,simple,4.0,0.0,4.0
4123,simple,0.0,0.0,0.0
4124,simple,0.0,0.0,0.0
4125,simple,0.0,0.0,0.0
4126,simple,0.0,0.0,0.0
4127,simple,0.4444,1.3333333333333335,1.7777777777777781
4128,simple,0.0,0.0,0.0
4129,simple,0.0,0.0,0.0
4130,simple,0.4444,1.3333333333333335,1.7777777777777781
4131,simple,0.4444,1.3333333333333335,1.7777777777777781
4132,simple,0.0,0.0,0.0
4133,simple,0.0,0.0,0.0
4134,simple,0.0,0.0,0.0
4135,simple,0.0,0.0,0.0
4136,simple,0.0,0.0,0.0
4137,simple,0.0,0.0,0.0
4138,simple,0.0,0.0,0.0
4139,simple,0.0,0.0,0.0
4140,simple,0.0,0.0,0.0
4141,simple,4.0,0.0,4.0
4142,simple,0.0,0.0,0.0
4143,simple,0.0,0.0,0.0
4144,simple,0.0,0.0,0.0
4145,simple,0.4444,1.3333333333333335,1.7777777777777781
4146,simple,0.0,0.0,0.0
4147,simple,0.4444,1.3333333333333335,1.7777777777777781
4148,simple,1.7778,1.3333333333333335,3.111111111111111
4149,simple,0.0,0.0,0.0
4150,simple,4.0,0.0,4.0
4151,simple,0.0,0.0,0.0
4152,simple,1.7778,1.3333333333333335,3.111111111111111
4153,simple,0.0,0.0,0.0
4154,simple,0.0,0.0,0.0
4155,simple,1.7778,1.3333333333333335,3.111111111111111
4156,simple,0.4444,1.3333333333333335,1.7777777777777781
4157,simple,0.0,0.0,0.0
4158,simple,0.0,0.0,0.0
4159,simple,0.4444,1.3333333333333335,1.7777777777777781
4160,simple,0.0,0.0,0.0
4161,simple,0.4444,1.3333333333333335,1.7777777777777781
4162,simple,0.0,0.0,0.0
4163,simple,0.0,0.0,0.0
4164,simple,0.0,0.0,0.0
4165,simple,1.7778,1.3333333333333335,3.111111111111111
4166,simple,0.4444,1.3333333333333335,1.7777777777777781
4167,simple,0.0,0.0,0.0
4168,simple,1.7778,1.3333333333333335,3.111111111111111
4169,simple,0.0,0.0,0.0
4170,simple,0.4444,1.3333333333333335,1.7777777777777781
4171,simple,0.4444,1.3333333333333335,1.7777777777777781
4172,simple,0.0,0.0,0.0
4173,simple,4.0,0.0,4.0
4174,simple,0.4444,1.3333333333333335,1.7777777777777781
4175,simple,0.0,0.0,0.0
4176,simple,0.0,0.0,0.0
4177,simple,0.0,0.0,0.0
4178,simple,0.4444,1.3333333333333335,1.7777777777777781
4179,simple,0.4444,1.3333333333333335,1.7777777777777781
4180,simple,0.4444,1.3333333333333335,1.7777777777777781
4181,simple,0.4444,1.3333333333333335,1.7777777777777781
4182,simple,0.4444,1.3333333333333335,1.7777777777777781
4183,simple,0.4444,1.3333333333333335,1.7777777777777781
4184,simple,0.0,0.0,0.0
4185,simple,0.0,0.0,0.0
4186,simple,0.0,0.0,0.0
4187,simple,1.7778,1.3333333333333335,3.111111111111111
4188,simple,0.4444,1.3333333333333335,1.7777777777777781
4189,simple,0.4444,1.3333333333333335,1.7777777777777781
4190,simple,1.7778,1.3333333333333335,3.111111111111111
4191,simple,0.4444,1.3333333333333335,1.7777777777777781
4192,simple,0.4444,1.3333333333333335,1.7777777777777781
4193,simple,1.7778,1.3333333333333335,3.111111111111111
4194,simple,0.0,0.0,0.0
4195,simple,0.4444,1.3333333333333335,1.7777777777777781
4196,simple,0.4444,1.3333333333333335,1.7777777777777781
4197,simple,0.0,0.0,0.0
4198,simple,0.0,0.0,0.0
4199,simple,0.4444,1.3333333333333335,1.7777777777777781
4200,simple,0.0,0.0,0.0
4201,simple,0.0,0.0,0.0
4202,simple,0.0,0.0,0.0
4203,simple,0.0,0.0,0.0
4204,simple,0.0,0.0,0.0
4205,simple,0.0,0.0,0.0
4206,simple,0.4444,1.3333333333333335,1.7777777777777781
4207,simple,0.4444,1.3333333333333335,1.7777777777777781
4208,simple,0.4444,1.3333333333333335,1.7777777777777781
4209,simple,0.0,0.0,0.0
4210,simple,0.0,0.0,0.0
4211,simple,4.0,0.0,4.0
4212,simple,0.4444,1.3333333333333335,1.7777777777777781
4213,simple,1.7778,1.3333333333333335,3.111111111111111
4214,simple,1.7778,1.3333333333333335,3.111111111111111
4215,simple,0.4444,1.3333333333333335,1.7777777777777781
4216,simple,0.4444,1.3333333333333335,1.7777777777777781
4217,simple,0.4444,1.3333333333333335,1.7777777777777781
4218,simple,0.0,0.0,0.0
4219,simple,0.4444,1.3333333333333335,1.7777777777777781
4220,simple,0.0,0.0,0.0
4221,simple,0.0,0.0,0.0
4222,simple,1.7778,1.3333333333333335,3.111111111111111
4223,simple,0.0,0.0,0.0
4224,simple,0.4444,1.3333333333333335,1.7777777777777781
4225,simple,0.4444,1.3333333333333335,1.7777777777777781
4226,simple,4.0,0.0,4.0
4227,simple,0.0,0.0,0.0
4228,simple,0.0,0.0,0.0
4229,simple,0.0,0.0,0.0
4230,simple,0.4444,1.3333333333333335,1.7777777777777781
4231,simple,0.0,0.0,0.0
4232,simple,0.4444,1.3333333333333335,1.7777777777777781
4233,simple,0.0,0.0,0.0
4234,simple,0.0,0.0,0.0
4235,simple,4.0,0.0,4.0
4236,simple,0.4444,1.3333333333333335,1.7777777777777781
4237,simple,0.4444,1.3333333333333335,1.7777777777777781
4238,simple,1.7778,1.3333333333333335,3.111111111111111
4239,simple,1.7778,1.3333333333333335,3.111111111111111
4240,simple,4.0,0.0,4.0
4241,simple,0.0,0.0,0.0
4242,simple,0.0,0.0,0.0
4243,simple,0.4444,1.3333333333333335,1.7777777777777781
4244,simple,0.4444,1.3333333333333335,1.7777777777777781
4245,simple,0.4444,1.3333333333333335,1.7777777777777781
4246,simple,0.4444,1.3333333333333335,1.7777777777777781
4247,simple,0.0,0.0,0.0
4248,simple,0.4444,1.3333333333333335,1.7777777777777781
4249,simple,0.4444,1.3333333333333335,1.7777777777777781
4250,simple,0.0,0.0,0.0
4251,simple,0.4444,1.3333333333333335,1.7777777777777781
4252,simple,0.0,0.0,0.0
4253,simple,0.4444,1.3333333333333335,1.7777777777777781
4254,simple,0.4444,1.3333333333333335,1.7777777777777781
4255,simple,0.0,0.0,0.0
4256,simple,1.7778,1.3333333333333335,3.111111111111111
4257,simple,0.0,0.0,0.0
4258,simple,0.4444,1.3333333333333335,1.7777777777777781
4259,simple,0.0,0.0,0.0
4260,simple,1.7778,1.3333333333333335,3.111111111111111
4261,simple,0.4444,1.3333333333333335,1.7777777777777781
4262,simple,0.0,0.0,0.0
4263,simple,0.0,0.0,0.0
4264,simple,0.4444,1.3333333333333335,1.7777777777777781
4265,simple,0.4444,1.3333333333333335,1.7777777777777781
4266,simple,0.4444,1.3333333333333335,1.7777777777777781
4267,simple,0.4444,1.3333333333333335,1.7777777777777781
4268,simple,0.0,0.0,0.0
4269,simple,0.0,0.0,0.0
4270,simple,0.0,0.0,0.0
4271,simple,0.4444,1.3333333333333335,1.7777777777777781
4272,simple,0.0,0.0,0.0
4273,simple,0.4444,1.3333333333333335,1.7777777777777781
4274,simple,0.0,0.0,0.0
4275,simple,0.4444,1.3333333333333335,1.7777777777777781
4276,simple,0.0,0.0,0.0
4277,simple,4.0,0.0,4.0
4278,simple,0.0,0.0,0.0
4279,simple,0.4444,1.3333333333333335,1.7777777777777781
4280,simple,0.0,0.0,0.0
4281,simple,0.4444,1.3333333333333335,1.7777777777777781
4282,simple,0.0,0.0,0.0
4283,simple,0.0,0.0,0.0
4284,simple,0.0,0.0,0.0
4285,simple,0.0,0.0,0.0
4286,simple,0.0,0.0,0.0
4287,simple,0.0,0.0,0.0
4288,simple,1.7778,1.3333333333333335,3.111111111111111
4289,simple,0.0,0.0,0.0
4290,simple,0.4444,1.3333333333333335,1.7777777777777781
4291,simple,0.4444,1.3333333333333335,1.7777777777777781
4292,simple,1.7778,1.3333333333333335,3.111111111111111
4293,simple,0.4444,1.3333333333333335,1.7777777777777781
4294,simple,0.0,0.0,0.0
4295,simple,0.0,0.0,0.0
4296,simple,0.0,0.0,0.0
4297,simple,0.0,0.0,0.0
4298,simple,1.7778,1.3333333333333335,3.111111111111111
4299,simple,0.4444,1.3333333333333335,1.7777777777777781
4300,simple,0.4444,1.3333333333333335,1.7777777777777781
4301,simple,0.0,0.0,0.0
4302,simple,0.4444,1.3333333333333335,1.7777777777777781
4303,simple,0.0,0.0,0.0
4304,simple,0.0,0.0,0.0
4305,simple,0.4444,1.3333333333333335,1.7777777777777781
4306,simple,0.0,0.0,0.0
4307,simple,0.4444,1.3333333333333335,1.7777777777777781
4308,simple,0.0,0.0,0.0
4309,simple,0.0,0.0,0.0
4310,simple,0.0,0.0,0.0
4311,simple,0.4444,1.3333333333333335,1.7777777777777781
4312,simple,0.4444,1.3333333333333335,1.7777777777777781
4313,simple,0.0,0.0,0.0
4314,simple,0.4444,1.3333333333333335,1.7777777777777781
4315,simple,0.4444,1.3333333333333335,1.7777777777777781
4316,simple,0.0,0.0,0.0
4317,simple,0.0,0.0,0.0
4318,simple,0.4444,1.3333333333333335,1.7777777777777781
4319,simple,0.4444,1.3333333333333335,1.7777777777777781
4320,simple,0.0,0.0,0.0
4321,simple,0.4444,1.3333333333333335,1.7777777777777781
4322,simple,0.4444,1.3333333333333335,1.7777777777777781
4323,simple,0.4444,1.3333333333333335,1.7777777777777781
4324,simple,0.0,0.0,0.0
4325,simple,0.0,0.0,0.0
4326,simple,0.0,0.0,0.0
4327,simple,0.4444,1.3333333333333335,1.7777777777777781
4328,simple,4.0,0.0,4.0
4329,simple,1.7778,1.3333333333333335,3.111111111111111
4330,simple,0.4444,1.3333333333333335,1.7777777777777781
4331,simple,0.0,0.0,0.0
4332,simple,0.0,0.0,0.0
4333,simple,0.0,0.0,0.0
4334,simple,0.4444,1.3333333333333335,1.7777777777777781
4335,simple,0.4444,1.3333333333333335,1.7777777777777781
4336,simple,0.0,0.0,0.0
4337,simple,0.4444,1.3333333333333335,1.7777777777777781
4338,simple,0.0,0.0,0.0
4339,simple,1.7778,1.3333333333333335,3.111111111111111
4340,simple,0.0,0.0,0.0
4341,simple,0.0,0.0,0.0
4342,simple,0.4444,1.3333333333333335,1.7777777777777781
4343,simple,0.0,0.0,0.0
4344,simple,0.0,0.0,0.0
4345,simple,4.0,0.0,4.0
4346,simple,0.4444,1.3333333333333335,1.7777777777777781
4347,simple,0.0,0.0,0.0
4348,simple,0.0,0.0,0.0
4349,simple,0.4444,1.3333333333333335,1.7777777777777781
4350,simple,1.7778,1.3333333333333335,3.111111111111111
4351,simple,0.4444,1.3333333333333335,1.7777777777777781
4352,simple,0.4444,1.3333333333333335,1.7777777777777781
4353,simple,0.0,0.0,0.0
4354,simple,0.0,0.0,0.0
4355,simple,0.4444,1.3333333333333335,1.7777777777777781
4356,simple,0.4444,1.3333333333333335,1.7777777777777781
4357,simple,0.4444,1.3333333333333335,1.7777777777777781
4358,simple,0.4444,1.3333333333333335,1.7777777777777781
4359,simple,0.0,0.0,0.0
4360,simple,0.4444,1.3333333333333335,1.7777777777777781
4361,simple,0.4444,1.3333333333333335,1.7777777777777781
4362,simple,0.4444,1.3333333333333335,1.7777777777777781
4363,simple,0.0,0.0,0.0
4364,simple,4.0,0.0,4.0
4365,simple,0.4444,1.3333333333333335,1.7777777777777781
4366,simple,0.0,0.0,0.0
4367,simple,0.4444,1.3333333333333335,1.7777777777777781
4368,simple,1.7778,1.3333333333333335,3.111111111111111
4369,simple,0.0,0.0,0.0
4370,simple,0.4444,1.3333333333333335,1.7777777777777781
4371,simple,0.0,0.0,0.0
4372,simple,0.4444,1.3333333333333335,1.7777777777777781
4373,simple,0.4444,1.3333333333333335,1.7777777777777781
4374,simple,0.0,0.0,0.0
4375,simple,0.0,0.0,0.0
4376,simple,0.4444,1.3333333333333335,1.7777777777777781
4377,simple,0.4444,1.3333333333333335,1.7777777777777781
4378,simple,0.0,0.0,0.0
4379,simple,4.0,0.0,4.0
4380,simple,0.0,0.0,0.0
4381,simple,4.0,0.0,4.0
4382,simple,0.0,0.0,0.0
4383,simple,0.0,0.0,0.0
4384,simple,0.4444,1.3333333333333335,1.7777777777777781
4385,simple,0.0,0.0,0.0
4386,simple,1.7778,1.3333333333333335,3.111111111111111
4387,simple,0.4444,1.3333333333333335,1.7777777777777781
4388,simple,0.4444,1.3333333333333335,1.7777777777777781
4389,simple,0.0,0.0,0.0
4390,simple,0.4444,1.3333333333333335,1.7777777777777781
4391,simple,4.0,0.0,4.0
4392,simple,0.0,0.0,0.0
4393,simple,0.4444,1.3333333333333335,1.7777777777777781
4394,simple,0.0,0.0,0.0
4395,simple,0.0,0.0,0.0
4396,simple,0.4444,1.3333333333333335,1.7777777777777781
4397,simple,0.0,0.0,0.0
4398,simple,0.0,0.0,0.0
4399,simple,0.4444,1.3333333333333335,1.7777777777777781
4400,simple,1.7778,1.3333333333333335,3.111111111111111
4401,simple,0.0,0.0,0.0
4402,simple,0.4444,1.3333333333333335,1.7777777777777781
